soundtrack,songCode,singer,songName
TRISCZI128F92EFC91,SOHFRYO12AB017EE07,Capital Inicial,Rosas E Vinho Tinto
TRISCZR128F92E8CBF,SOSFVDJ12AB017D672,Lily Allen,Littlest Things (Live At The Astoria)
TRISCHR128F92D3DA2,SOQFZDR12A8C1449A8,Sway,Pray 4 Kaya
TRISCYU128F42818E7,SOAKTTW12A58A78219,Adam Green,Mozzarella Swastikas
TRISCON128F932A682,SOPMJUB12AB017EF5C,F4,Dao Zhuan Di Qiu
TRISCJB128F933AC17,SOINHVR12AB0181EAD,Quicksilver Messenger Service,Burt's Blues
TRISCYC128F42283D3,SOHAIRM12A6D4FD79C,Celso Fonseca,Bom Sinal
TRISCXE12903CC0661,SOIKFDB12A5891DBB2,Celtic Spirit,Caledonia
TRISCIR128F92E179C,SONKPMO12A8C141F6A,Karen O.,Backass (feat. Peaches)
TRISRBQ128F92F258F,SOGJXRU12AB0182C39,Peter Rowan,Christmas Time's A-Coming
TRISROD128F425E533,SOAZRWB12A8AE49845,Prairie Ramblers,Ghost In The Graveyard
TRISRUZ128F92EF812,SOERBGG12A8C1399C5,Il Divo,Sei Parte Ormai Di Me
TRISRXE128F92E7384,SOKIADP12AB017B261,Nickel Creek,Eveline
TRISRLP12903CA0494,SOCJJJS12AB018820F,White Lion,Living On The Edge (LP Version)
TRISRUT12903CC3605,SOWJUWY12AB018C3D9,Ruper Ordorika,Beste Edozein
TRISRYL128F9325CC7,SOWAKRK12A8C13BFB0,tKatKa,E.L.D.A.C
TRISREI128F42634F7,SOEGFCR12A8C1310D5,Highway 9,Had Enough
TRISRQB128F92ED2B2,SOBVNMT12AB017FCE6,Modulate,Skullfuck (Neikka RPM Mix)
TRISRCY128F427ED8A,SOAGDPJ12A8C13FB87,David Kitt,Never Stop
TRISRMH128F9334B4D,SOKQLBH12AB01833DB,Univers Karaoké,Envole-moi (Rendu célèbre par Jean-Jacques Goldman) [Version karaoké]
TRISRAQ128F426B205,SOQACDT12A8C1362E2,Devics,The Way You Sleep
TRISRLK12903CB030C,SODQXAL12AB0185750,The Muffins,Joe Crop on a Toxic Planet
TRISREY128EF3583F3,SOFQUKM12A6D4F4BBF,Hardrock Gunter,Hesitation Boogie
TRISROB128F4231BFC,SOFAGTW12A81357320,Johnnie Johnson,Key To The Highway
TRISRUU128F93294FF,SOLNKAN12AB0181891,Kokolo,Think
TRISRKK128F92D28B1,SOGAJXC12A8C146C16,Disturbed,The Game [Live From Deep Rock Drive]
TRISRRH12903CE9868,SOHBGWE12AC468753F,DJ Guy,I.O.U. Jit
TRISRBM128EF33DBC3,SOCOSPB12A67ADC86F,Shantel,Rebels
TRISRUL128F4236905,SOKXKZT12A8AE45EA8,Quasi,Hurensohn-Liste
TRISRPQ128F92E9E25,SOYASTX12A8C143E68,Hank Locklin,Come Share The Sunshine With Me
TRISRVW12903C9DD39,SONMQMG12AB0187063,The Mission District,Just Don't Feel The Same (Radio Edit)
TRISRGX128F148463C,SOQNUMI12A6D4F8EAC,Larrikin Love,Meet Me By The Getaway Car (Vocal Up - Album Version)
TRISRBN128EF35780B,SOXHUXD12A6D4F52FF,Hudson Bell,Smash Your Watch pt. II
TRISRFJ128F42464A6,SOWJBUH12A6D4FC0CB,Sousa´s Band,Trombone Sneeze
TRISRXO128F4236B3B,SOIHVKV12A81C20F42,Brian Culbertson,Alone With You (LP Version)
TRISRFK128F4278188,SORZYXM12A8C13E3D0,George Hamilton IV,If You Don't Know
TRISRBE12903CB6BF5,SOSJCUT12AB018CAF5,ClickClickDecker,Kümmern uns durch die Jahre
TRISRWD12903CA8CA5,SOWPXXS12AB018789C,Yukihiro Fukutomi,Action
TRISRMX128F933BEB5,SOHAIQU12AB0185B40,Glenn Hughes,White Christmas
TRISRQP12903CC2665,SOWHTSL12A58A7D8FB,Too Pure To Die,What's Left
TRISRRH128F930920B,SOAQBGK12AB0181499,Maria Friedman,How Many Tears? [Martin Guerre]
TRISRJM128F427E772,SOEOZYN12A58A7CE7E,Susumu Yokota & Rothko,Clear Space
TRISRRU128F428A6EC,SOJOJPO12A8C13DF39,LANDA DANIEL,KDYBY (LIVE)
TRISRNH128F422F022,SOMXDWA12A8AE459A8,Jimmy Riley,The Love We Had
TRISRYE128F4286B30,SOMROFD12A8C13F88D,Broken Social Scene,Starts With a Big Finish (Live at Radio Aligre FM_ Paris)
TRISRDF128F426B29A,SOSOIDT12A8C134C41,Miriam Yeung,Hao Xin Hao Bao
TRISRHT128F4286856,SOOUPFT12A8C13E81A,Kraak & Smaak,No Sun in the Sky (Noogman Remix)
TRISRYK128F4279DA0,SOXIQUW12A8C133F1C,Frank McComb,Keep Pushin' On
TRISRNC128F42A82A3,SOEQOPZ12A8C1405A0,Ella Johnson,Please Mr. Johnson
TRISRHP12903CE7924,SOCZZSW12AC4686B6E,Eddie Izzard,Tribute / Pharoah Child / Ancient Greeks
TRISRQD128F9317222,SOAMTMJ12AB0180AB4,Nebula,Sonic Titan
TRISRYF12903CCB940,SOBAQXF12AB018F9AA,Alberta Cross,Old Man Chicago
TRISRZE128F4224496,SOSDWWH12AF72A3FD6,Buddy Guy,Girl You're Nice And Clean
TRISRDG128F930C96B,SOTXCNQ12AB017F8CB,Streetwize,Shake It Fast
TRISRRR128F424D09F,SOXONPU12A8C13470A,Carpathian Forest,One With The Earth
TRISRPM128F9320719,SOGTBWB12AB0183F4B,Stahlhammer,Eisbär-Album Version
TRISRFO128F428CCA3,SOVZSJJ12A8C13E2C8,The Sharks,Schizoid Man
TRISRZQ128F1497E4C,SOMFFRD12A6D4FBD35,Nagisa Ni Te,River
TRISRBM12903CE8650,SOTXSBO12AB018DC2B,Lifetime,Alive
TRISRHI12903CBFB8D,SOCUCBQ12A58A7C7EF,Dallas Holm,This Too Shall Pass
TRISRQC12903CE6AE3,SOVNGNZ12AC3DF5B96,Clyde McPhatter,A Lover's Question
TRISRLC12903C95CC8,SOVTCQF12AB0188868,Rush Of Fools,Freedom Begins Here (Key-Bm-Premiere Performance Plus w/o Background Vocals)
TRISRYH128F9301A37,SOEODWS12AAF3B2E67,Paul de Leeuw,Niet Een Zoals Jij
TRISRJP12903D09512,SOCKBQE12AC4686DAA,Dave Mason,Relation Ships
TRISRHC128F4251BFB,SOLXKQK12A8C136DAB,Martin Briley & Brian Engel,Sidney With A Violin
TRISRTK128EF34F881,SOFWSPM12A6D2270E4,Chic,Hes The Greatest Dancer
TRISBXP128F9330CFF,SOJJCPJ12AB018A6DD,Porter Wagoner,Satisfied mind
TRISBJD128F930A4EE,SOMGOWW12AB018557D,Seigmen,Nephilia
TRISBSW128F9305208,SOPRFDM12AAF3B3AC0,Carl Weathersby,Angel Of Mercy
TRISBOH128E0788AC8,SOMBFQQ12A6701F26A,Marlene Kuntz,Una Canzone Arresa
TRISBFC128EF3542D4,SOBSQPQ12A6D4F481C,The Deadly Snakes,High Prices Going Down
TRISBXY128F4293245,SOCFAIH12A58A77BF3,Sunship,Try Me Out
TRISBYS128F42390D9,SORITQU12A8AE46473,Code Of Ethics,Better- Album Version
TRISBDC128F92C407D,SOYRMQN12AF72A91B7,Bleeding Through,Beneath The Grey
TRISBNB128F424D574,SOITAJC12A6D4FDBBD,Panic At The Disco,She Had The World [Alternate Version]
TRISBIL128F426E391,SOOWWQF12A8C13456C,Salem,Epilogue
TRISBXD128F14789F1,SOWGTHQ12A58A7E7FD,Shinedown,Lady So Devine (Album Version)
TRISBOR12903CC04BF,SOQVPHQ12AB0185E18,Flobots,Superhero
TRISBMA12903CC9DF0,SOXYHKO12AB018876F,Joe Arroyo,Costumbres De Mi Tierra
TRISBDA128F14949A8,SOWAQSR12A6D4F906C,Afterhours,Mio Fratello È Figlio Unico (1995 Version)
TRISBRE12903CBD45E,SOHEBAP12AB0184A8F,Ubar Tmar,VS
TRISBQQ128F93217A2,SOSKAYL12AB01884DE,2Pac,Strictly 4 My N.I.G.G.A.Z.
TRISBWS128F423E3B9,SOJSUXS12A8AE47C13,Chicos de Barrio,Psycho Q'm BIA
TRISBBL128F4249E60,SOJYHHI12A8C132D3B,True Colors,A Feeling Only We Can Share
TRISBFZ128F428F243,SORMVHY12A8C139FB1,Pam Tillis,Be A Man
TRISBPS128F42739F0,SOBXCSM12A8C13C69A,JK,Sweet Lady Night
TRISBLO12903CB64A8,SOMKTRK12AB0187AB1,Kurupt,Xmas Trees
TRISBEJ128F428F673,SOBDYCH12AF729CEBB,Pharoahe Monch / Mr. Porter,When The Gun Draws
TRISBON128F146E52D,SOXAORK12A6D4F97E8,Fela Kuti,Kalakuta Show
TRISBRE128F4262E9E,SOZRRAF12A8C137147,Sol Invictus,Europa
TRISBNR128F9342E02,SOIYMXF12AB0185138,Flávio José,Seu Olhar Não Mente
TRISBHE128F4215D71,SOIUQZG12A58A78F91,Noir Désir,Des Visages Des Figures
TRISBRI128F4269918,SOSQKNV12A8C13216B,Ingrid Olava,Elevator
TRISBIO128F4262751,SOVRHFW12A8C137FC6,Hot Water Music,Keep It Together
TRISBOU128F9302486,SOCVZYG12AAF3B48B5,Space Wurm,Mogue
TRISBMR128F92F6F50,SOPGIYZ12AB01823C5,George Thorogood & The Destroyers,Can't Stop Lovin'
TRISBHG12903D00287,SOCFDKE12AC468A658,John 00 Fleming & Digital Blonde,Dreamcatcher
TRISBHH128F9334F2F,SOOXFJQ12AB01875FD,Aventura,Jose
TRISBMQ128F424FF53,SOQVANE12A81C20554,Junior Varsity KM,Flotation Nation
TRISBBX128F9300C27,SOVQFMA12A58A7E539,Stormtrooper,The Whispergallery
TRISBUP128F42173E3,SOCQKCC12A6D4FC8D1,Clifton Chenier,If I Ever Get Lucky
TRISBIX128F92EDE73,SODIAES12A8C13BBC9,Tony Allen,Black Voices
TRISBYB128F9340552,SOPXDQI12AB0184CC7,Leonardo Favio,Y Te Dejaste Amar Por Mi
TRISBIF128F4243ABB,SOEKZAZ12A8C134536,Nicolette,No Government
TRISBOQ12903CF356D,SOJMOLE12AC4689F81,Big Bopper (As Jape Richardson & The Japetts),Beggar To A King
TRISBCJ128F42950D5,SOEPGPU12A6D4FB975,Marcia Griffiths,Shining Time
TRISBKP12903CDBF12,SOICXZF12AB018F6E9,Dropkick Murphys,The State of Massachusetts
TRISBXQ128F149C2F7,SOATJXT12A6D4FA179,Rick Nelson,The Very Thought Of You
TRISBCS128F933504A,SOBBJHZ12AB01817EB,dDamage,Kickball
TRISBTZ128F930EF5F,SOOZHVU12AB018018E,Dave Matthews Band;Dave Matthews Band featuring Vusi Mahlasela,Everyday
TRISBVZ128F429BFB7,SOFAMHL12A8C13E14A,Jane Morgan,Midnight Blues
TRISBPC128F933EB3C,SOKAMAF12AB0184B2B,Soularis ft. Mandy Edge,I Told You (Accapella)
TRISFSL128F93075EE,SOMTLHI12AB0185260,A Poetic Yesterday,The Movie
TRISFKQ128F428D5F3,SOAJYZR12A8C13DA22,La Tobala,Me Tengo Que Decidir
TRISFGJ128F145FE8E,SOMGFQK12A6D4F7D96,Marie Osmond,In My Little Corner Of The World
TRISFBJ128F426BDC2,SOXTRFN12A8C13ADC5,Danilo Perez / Claus Ogerman / Cassandra Wilson,(All Of A Sudden) My Heart Sings
TRISFKX12903CB9FFE,SOQMRAE12AB018D279,Delorean,Real Love
TRISFOP128F14AE3C2,SOHKAOE12A6D4F9B4B,Superchick,I Belong To You (Midnight Mix)
TRISFHY128F428905E,SONBWLX12A8C13E525,Noyz Narcos,Merda music
TRISFHL128E079237C,SOKZUYD12AF729AEB1,Smash Mouth,Who's There
TRISFTT128F424983E,SOPVKTJ12A8C137227,Don Walser,El Paso Cowboy
TRISFRS128E0786D6D,SOLNMQB12A6701F1BF,Ambra Marie,Via da te (unplugged)
TRISFGW128F429B814,SOIKGVG12A8C13C076,Tegan And Sara,Floorplan (Album Version)
TRISFMO128F427F301,SORXSRO12A8C135C76,Anna Nalick,Breathe (2 AM)
TRISFGY128F428DA42,SOXBHDS12A8C13A29D,Boney M.,Hooray! Hooray! It's A Holi-Holiday
TRISFXD128F932DC2D,SOTVSJB12AB0182297,Kanye West / Syleena Johnson,All Falls Down
TRISFJE128EF34BB40,SOJKIOJ12A6BD548B8,Tree63,King (Live)
TRISFCG12903CE28EF,SOYHYSB12AB018BC58,Tilly & The Wall,You And I Misbehaving
TRISFBP12903CCFA6F,SOAXXDO12A8C14521E,Blasted Mechanism,Under The Sun
TRISFAE12903CE7026,SOYZRQS12A8C13A143,Curtis Salgado,Inside My Heart
TRISFIS128F423AF56,SOOGJOL12A8AE4879C,Paul Kalkbrenner,Press On (Joris Voorn Remix)
TRISFXB128F932D354,SOMHBJW12AB0185767,Joey Tempest,Don´t Change
TRISFOB128F92F205F,SOIRFMF12AB017E0B2,Lillian.,regrets
TRISFUY128F425D87A,SORSGYI12A8C13A753,Big Sty,Bonus Track
TRISFKL128F14A9A5B,SOIVTGX12A6D4FAD1D,Mary Roos,Heute Nacht Bin Ich Nicht Allein
TRISFJE128F93226B8,SOZGBWC12AB0184F1F,Bonecrusher,Hell_ I've Already Been There (Animal E.P.)
TRISFCP128F934995E,SOMHATE12AB0182660,Earl Robinson,The Pied Piper
TRISFME12903CA0E5C,SOWLCHZ12AB0187400,Japhy Ryder,Abami
TRISFPS128F9312492,SOYFRYD12A8AE4741E,Aphex Twin,Isopropanol
TRISFIW12903CFEB92,SOSAQRQ12A67ADAC4D,Shadows Fall,Going_ Going_ Gone
TRISFUX128F9311766,SOBLIIX12AB01837BC,Tania Maria,Funky Tamborim
TRISFKI128F92D14C9,SOQXNLD12A8C1411F7,Doctor Rockit,Veselka's Diner
TRISFRT128F9322EE5,SOPKVNM12AB0180107,Sibelius_ Orval Carlos,Rules For Time Travel
TRISFJK12903CF677D,SOYITBW12AC960A3BE,Nhocuné Soul,Xote_ chuva_ funk
TRISFIG128F9310128,SOUKYGV12AB018039E,Peret,¡Lo Mato!
TRISFPT128F92D902D,SOOUMTA12A8C145509,Oryon,So Close
TRISFND128F4256079,SOGDWMM12A8C13577E,Swans,Blood And Honey
TRISFDP12903CE395A,SOWGWNO12A58A7D6CA,Early Day Miners,How To Fall
TRISFAD12903D13DEB,SOSZBGF12AC4687C36,Mikroboy,Vom Leben Und Verstehen
TRISFDW128F92E05C2,SOQMSVB12A8C14017B,ATFC,Does It Feel Good? (Album Version)
TRISFLI128F93477A5,SOYCKIH12AB0183412,David & Steve Gordon,The Return Journey
TRISFQD128F42ADCF5,SOPLXMO12A8C1400B0,Jonah33,Shine
TRISFLV128F93048D2,SOZSRDU12AF72A6101,Leonard Cohen,I'm Your Man
TRISFWU128F92FE6F2,SOLRFGH12A8C143A1E,Clay Walker,Texas Swing (Album Version)
TRISFFN128EF34DC75,SOKLKIY12A6BD55C33,Richie Havens,Daughter Of The Night
TRISFAQ128F933D4E6,SODFHUT12AB0185C77,Earth_ Wind And Fire,Never - Original
TRISFKH128F9336E63,SODDPWA12A58A7D263,Beastie Boys,So What'Cha Want (Butt Naked Version) (Explicit) (2009 Digital Remaster)
TRISFNS128F4281C8D,SOTDIFY12A8C138FC9,The Card  - 1994 London Cast,Is It Just Me?
TRISFVB128F427F850,SOOYPKM12A8C13AAD3,Nena Daconte,No Se Como Decirte
TRISFRZ128F92DB7EE,SOUKNUM12A8C1462C3,Calle 13,Fiesta De Locos
TRISFQH128F42ACC82,SODOPLH12A8C13E353,Anastacia,Pieces Of A Dream
TRISFES128F146E45C,SOAOOVV12A6D4F78B1,Curtis Stigers,My Foolish Heart
TRISFMJ128F4222976,SOULKTF12A6D4FCC09,Radikal Dub Kolektiv,A Brighet Future
TRISFSM128F92F7EA2,SOTFGRU12A8C13F5EA,The Primitives,Run Baby Run
TRISQBH12903CC5C07,SOPXNHT12AB018A77E,Young Money,Streets Is Watchin'
TRISQAW12903CFEB0D,SOUFOTJ12AC468611F,All Good Funk Alliance feat. Swamburger & Alexandrah,Where I Need To Be
TRISQVN128F932D3EC,SOAGRQA12AB01873C4,San Quinn,We Soldiers
TRISQRS12903CA3A9D,SOOUFDI12AB018BC11,Scorch Trio,Hys
TRISQOX128F92EB532,SOAXKLW12AB017EEC7,Barbara Dickson,Plane Song
TRISQMX12903CF3EE3,SOPHNVY12AC4689C92,Vamp,Vise Om Sorgen
TRISQBK128F426395A,SODRIUM12A8C1348AF,Dangerous Toys,Sport'n A Woody
TRISQML128F421FA63,SOBQGUG12A6D4FA6D1,J.C. Lodge,Love Boat
TRISQIB12903CE6BA8,SOINLGX12A8C132256,Norman Blake,All Go Hungry Hash House
TRISQVN128E0789230,SOJFFNP12A67020FD6,Altar,Punishment for Decency
TRISQHW128F92E6FED,SOUDRQZ12AB0182C20,Abbey Lincoln,Porgy
TRISQAP128F92F6E38,SOHYHWX12AB0183DB6,Generation X,Oh Mother
TRISQRZ128F1456B2C,SOQUYUL12AB018283A,Shaggy,Keep'n It Real
TRISQFO128E0798966,SOTCPOT12A67ADE2A5,Institute,Boom Box
TRISQMC128F4237E16,SOCJDCF12A8C1343EA,Cybertribe,Welcome To The Journey
TRISQHN128F426F732,SOCWCTQ12A8C1396B2,Fred Astaire,Puttin' On The Ritz
TRISQLY128F92EF9BF,SOCPBIV12A8C1428AA,Cab Calloway & His Band,Jumpin' Jive
TRISQSR128F4275391,SOBRTIM12A8C13B5FD,Sakis Rouvas,Den Ftes Esi
TRISQVS128F931B8D3,SOLYUOV12AB018452B,Gov't Mule,Scenes From A Troubled Mind  (Album)
TRISQEH12903D08717,SOPYWTD12AC4687C9A,Hypasonic,Go
TRISQNS128F4260977,SOCZBAN12A8C134662,The Partridge Family,I Would Have Loved You Anyway
TRISQLH12903CEB745,SODMLCZ12A8C133935,Vesta,No Ordinary Love
TRISQKC12903CA5356,SOVDNNY12AB01851A0,Red Dragon,Pum Pum Short
TRISQTW128F92F73F5,SOYOESJ12A81C23346,Astura,Orion's belt
TRISQDT128F4285C55,SOPRCGP12A8C13B62C,Original Love,Kokoro - Angel Heart
TRISQJZ12903CB8477,SOSDYHO12AB0188C93,Mark Broom,Got Me Working
TRISQAX128F428EC63,SODXEPX12A8C13ACE8,Jil Caplan,Un Âne Sur La Route
TRISQEI128F422DB1F,SOHWGRB12A8AE4716E,Les Trois Accords,Turbo Sympathique
TRISQEW128F92D5479,SOMHQBA12AAA8C4B6E,Choclair,Bare Witness
TRISQHE12903CECFAE,SOLWWUY12AC468CDD1,The Bear Quartet,Bad on the Halo
TRISQTL128F425DF71,SOBGHRY12A8AE48642,The Dykeenies,Feels Like Sleep
TRISQRN128F4261EB3,SOBDURZ12A8C130B28,Groove Theory,Come Home
TRISQFD12903C993AF,SOHDHDT12AB01855EB,Annette Hanshaw,I'm Somebody's Somebody
TRISQEQ128F1487BBF,SOOKAUG12A6D4F9665,Bossa Tres,Exaltacao A Mangueira
TRISQDJ128F423DA95,SOKMVOA12A8C12FD36,George S. Clinton,Rations
TRISQDD128F92C9D3F,SOVSEXT12A8C1433F3,Michèle Bernard,Ne ferme pas les yeux
TRISQVF128F9312937,SOIPJXK12AB0186FD5,Kilo,Ghetto Drop
TRISQUA128F147C4F6,SOIIRUQ12A6D4F9545,The Pandoras,Bad Habit [live] (Album Version)
TRISQIA128F92EB9A1,SODCJLB12A8C137E2D,Tommy Fleming / De Danann,The Rose & The Briar
TRISQZE128F92FAC35,SOMHNDK12AB017E0C1,Giant Drag,Slayer
TRISQGE128F4221795,SOBHJMK12A81C2181D,Reel Big Fish,Lyin' Ass Bitch (Featuring Rachel Minton of Zolof The Rock & Roll Destroyer)
TRISQCC128F9335B18,SODVNKE12AB017F111,Max Duley,Into Black
TRISQLJ128F427CD2B,SOMTQPW12A8C137D79,3-11 Porter,There Is a Place Where I Go
TRISQWA128F428358C,SOFIDJJ12A58A7A291,Young Heart Attack,Jump Into The Picture
TRISQWI128F92D23DA,SOGWQVL12A8C14549C,Moss,Long Way From Nowhere
TRISQJZ128F92EF406,SOSVPAE12AB017D0C0,Hansi Lang,Ich werde sehen
TRISQNH128F9331646,SOHRBFQ12AB0182936,The Nelons,I've Got A Right (Album)
TRISQEX128F9312422,SOZLGBH12A58A7DAE0,Steve Lawler,Kalimba
TRISZUK128F428C20F,SOYWRBI12A8C141363,The Dum Dum Project,Hello_ Hello
TRISZKS128F425FB0D,SONEEBT12A8C1384D5,King Tee,Baggin' On Moms
TRISZWK128F429E104,SOPFYJG12A8C141ACD,Stan Van Samang,Poison (Montana Version)
TRISZOQ128F4265729,SOOFPOZ12A8C13BE12,David Jacobs-Strain,Poor Boy
TRISZOR128F424E522,SOQJIMO12A58A7D313,Warzone,Marked For Life (Album Version)
TRISZMT128F14784CA,SOYVSDZ12A6D4F8A28,The Fratellis,Stacie Anne
TRISZQC128F930D093,SOVQSYB12AB01821C1,Genya Ravan,Sit Yourself Down
TRISZPG128F92CED4B,SOOQAWC12A8C142C3A,Z.Z. Hill,It Ain't No Use
TRISZHW12903CE5FC8,SOBZUCP12AC3DFA3FF,Hilary Duff,The Tiki_ Tiki_ Tiki Room
TRISZKP128F42628E5,SOBMNWE12A8C139DF6,Yes,Awaken  (Remastered LP Version)
TRISZVU128F429B044,SOVFYID12A8C13E3AA,Plain White T S,Revenge
TRISZUE12903CDD49B,SOZOJEE12AB018AD75,Osaka Monaurail,Mad Pierrot
TRISZOG128F93042DB,SOLEKIU12AAF3B584C,Band of the U.S. Air Force Reserve,On a Hymnsong of Philip Bliss
TRISZTJ128F92E35BE,SOVTNAB12A8C140B48,Oxygenfad,Cockglitch
TRISZKM12903CCCC15,SOCMKQX12AB0188C56,Art Tatum,Tea For Two
TRISZNQ12903CE3CA6,SOGVFTG12AC3DF8087,Vieja Trova Santiaguera,Ella y yo
TRISZVK128F149EB8D,SOYXQXE12A58A7C90E,They Might Be Giants,Particle Man (LP Version)
TRISZSP12903CA2B2C,SONOSOD12AB01871FA,Bomb The Bass,Boy Girl feat. Paul Conboy  
TRISZFD128F4275887,SOVBBAT12A8C1340C4,Da Groove Doctors Feat. Tommie Nibbs,All We Need Is Love (Rivaz Radio Edit)
TRISZGC128EF365596,SOHOZLH12A6D4F55B6,Malos Vicios,Flor Extranjera
TRISZRQ128F42288B0,SONAMMA12A6D4FC415,Daniel Licht,Hide Your Tears
TRISZCB128F92F67C0,SOXJATY12AB017CFCD,Wayne Watson,Long Way From The Manger
TRISZXF128F425AC46,SOSALVB12A8C1381BB,Poor Genetic Material,...Or Right Ahead
TRISZQR12903CB263D,SOGJKCH12AB01892E5,Southeast Engine,Two of Every Kind
TRISZDZ128F1497D8B,SOYEJOE12AF72A6173,Antony & The Johnsons,Twilight
TRISZHH128F425C5B3,SOHWLCE12A8C13508C,Trans Balear,Crosses
TRISZOY128EF34B44C,SOARXVE12A6BD52A51,Andrei Gavrilov/Sir Neville Marriner/Academy of St Martin-in-the-Fields,French Suite No. 5 in G Major_ BWV 816: Bourree
TRISZGJ128F429230D,SOUCGCY12A8C13DE14,DJ Rush,Pleasure
TRISZYY12903CD9DF2,SOVTUWU12AB0187380,Johnny Pearson,Bass Guitar Feature
TRISZAL128F42672C9,SORRDWJ12A8C13A21A,Africando,Sama Thiel
TRISZOH12903CF6949,SORJODE12AC468BEDD,The String Cheese Incident,Resumé Man
TRISZLV128F930CD74,SOFRBFM12AB0185A2E,Prince With 94 East,If You See Me - Original
TRISZGY12903CD50CE,SONRFAW12AB018E009,No Comment,Random Love (Do We Feel The Same?)
TRISZBU128F92E4C8E,SOJNCIV12AB017E7A8,Solistiyhtye Suomi,Don Juureva Juan
TRISZFK12903CE03B9,SOEOBTJ12A8C13E35D,Heatmiser,Bottle Rocket
TRISZQG128F92C1DA3,SOQVPQP12D02194555,Death Cab for Cutie,Soul Meets Body
TRISZCI128F4289B4F,SOHOHPY12A58A7BE6C,The Tokens,My Friend's Car
TRISZFX12903CE327E,SOYGGRS12AC3DF41A4,Falko Brocksieper,Sexy
TRISZMB128F1489D0E,SONYZLP12A58A7EDF3,Friends Of Dean Martinez,All The Pretty Horses
TRISZAD128F42A44EF,SOMJZLQ12A8C13CDF8,Bandabardò,En Cherchant Loulou
TRISZDM128F931AEBE,SOXKPVZ12A6D4F98D4,Red Hot Chili Peppers,Stadium Arcadium (Album Version)
TRISZVN128F428E8F1,SOBHGBG12A8C13DC52,Wykked Wytch,Shallow Grave
TRISZED12903CF81D2,SOWOFYH12A8AE44C50,Dance Gavin Dance,Skyhook
TRISZVW12903CEF6E7,SOHAVNF12AC468F04E,Alex Kenji,2ma
TRISZEB128F9340A52,SOHQQIY12AB018675A,East West Blast Test,Pope's Nose
TRISZPB128F14539B3,SOWLCQY12A6D4F84CF,Fort Minor [Featuring Holly Brook And Jonah Matranga],Where'd You Go (Featuring Holly Brook & Jonah Matranga) (Album Version)
TRISZSJ128F4286DD9,SOKIQGS12A8C13DFAA,Preservation Hall Jazz Band,Eh La Bah
TRISZFX128F14995CF,SOYLCWP12A6D4F994A,Scooter,Take A Break
TRISZZC128F4267DA1,SOLXAXE12A8C139532,Celso Piña,La Ramita De Ciriguaya
TRISZDV128F92C48C3,SODVJKT12A8C142F12,Warren Barfield,Drop The World
TRISZYZ128F427E09A,SOKMCBI12A8C13611C,Princess Superstar,Intro: Last of the Great 20th Century Composers
TRISZPA128F92EF09D,SOVYAFX12A8C1431CE,Ghost in the Machine,Lies (Compulsive Mix)
TRISZBK12903CBA3D8,SOVLUTO12AB0188386,Stella Luna,Antares
TRISZJE12903CCD5FB,SODEYWI12AB0186C43,Christos Dantis,Omorfos Kosmos
TRISZCL12903CC6EDD,SOVRAHR12AB0188F1C,Bossa Nostra,Chico Desperado
TRISZBX128F4281AB6,SOYEMKQ12A6D22829E,Lavender Diamond,The Garden Rose
TRISZIR128F93139CB,SOJIKSO12AAF3B4D71,Tim Bowman,Columbus_ GA
TRISZEA128F92FB3F8,SOEQTFC12AF72A24E1,Railroad Earth,Mighty River
TRISZNC12903CA4806,SOXFYTY127E9433E7D,Luke Bryan,Do I
TRISZYI128F429BFBC,SOXDUXD12A8C13E159,Jane Morgan,Fascination
TRISZKM128F92EC018,SORJTLW12AB0180B99,Budget Girls,Big Business
TRISZMJ128F9347380,SONSDXR12AB017C782,Caifanes,Sombras En Tiempos Perdidos
TRISZXO128F92D6FAA,SOOTRFM12AAF3B5515,Brendan Benson,Crosseyed
TRISZOH128F92F2501,SOJRGOR12A8C140357,4 Skins,Waiting For A Friend
TRISZNH128F9345B75,SOQJKGT12AB01813B7,Ciro Visone,Before the Night
TRISZFL128F426357F,SOWOUXM12A67AE1733,Killa Green Budds,Keep Slippin' (Digits Blunted Mix)
TRISZGL128F92F543A,SOMTJWS12AB0183B90,Someone Still Loves You Boris Yeltsin / Puzzle,Same Speed
TRISZIJ128F4283E6B,SOYNFGQ12A8C13D65E,Endellion String Quartet,String Quartets Op. 54 (Hob. III: 57-59)_ 'Tost I'_ String Quartet in E major Op. 54 No. 3: IV:     Finale (Presto)
TRISIZY128F4291E81,SOUGFMD12A8C141125,Bridget St John,Yep
TRISIOS128F92F3F3D,SODLBWN12AAF3B2EF7,Bézu et la Classe,La queuleuleu ( la Classe )
TRISIXH128F427AEFB,SODPJSG12A8C13C11C,human mesh dance,Wet Moon
TRISICS128F14A453F,SOMLUGI12A6D4FAC40,Diana Krall,Jingle Bells
TRISIYG128F92FF2A5,SOJAPSQ12AB01814AE,Sightings,Wax Doors
TRISIRN128E0788DCC,SOVJPRM12A670209FA,Clor,You'll Change
TRISIOO128F4228D9C,SOPNLDJ12A6D4FD4D3,Ralph Towner,1 [Four Comets]
TRISIDK128F42B868E,SOEOHEQ12A8C141963,Lamb Of God,Requiem
TRISIFW128F4287E31,SOKVFVF12AF72A154A,Whitney Houston,It's Not Right But It's Okay
